geoid,name,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14
19780,Des Moines-West Des Moines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36840,Ottawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12680,Bardstown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33740,Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39300,Providence-Warwick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700,Barnstable Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33540,Missoula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45940,Trenton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27060,Ithaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13780,Binghamton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35100,New Bern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34820,Myrtle Beach-Conway-North Myrtle Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20380,Dunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35420,New Philadelphia-Dover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10420,Akron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11060,Altus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25940,Hilton Head Island-Bluffton-Beaufort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44920,Summit Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12740,Barre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36780,Oshkosh-Neenah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Albania,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,
4,Algeria,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
8,Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Argentina,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Australia,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Austria,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,
5,Azerbaijan,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,
17,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0
34,Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Bulgaria,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
245,Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Canada,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
46,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,China,152.0,142.0,103.0,98.0,139.0,113.0,122.0,0.0,205.0,2.0,150.0,70.0,52.0,29.0,44.0,47.0,35.0,42.0,33.0,36.0,32.0,29.0,28.0,28.0,23.0,16.0,22.0,11.0,8.0,13.0
51,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
65,Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Ecuador,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
67,Egypt,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
70,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,France,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,7.0,3.0,6.0,8.0,15.0,0.0,31.0,12.0
87,Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Germany,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,4.0,2.0
89,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Greece,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,,,,,,,,,,
99,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Guyana,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,India,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0
111,Indonesia,,,,,,,,,,1.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,
116,Iran,2.0,0.0,2.0,1.0,3.0,4.0,4.0,3.0,7.0,8.0,9.0,11.0,12.0,11.0,15.0,15.0,17.0,21.0,49.0,43.0,54.0,63.0,75.0,85.0,97.0,,,,,
121,Iraq,,,,,,,,,,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,
68,Ireland,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
117,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Italy,,,,,,,,1.0,1.0,1.0,4.0,3.0,2.0,5.0,4.0,8.0,5.0,18.0,27.0,28.0,41.0,49.0,36.0,133.0,97.0,168.0,196.0,189.0,250.0,175.0
124,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Japan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0
126,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Lebanon,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,,,,,,,
148,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Luxembourg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
167,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
254,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Netherlands,,,,,,,,,,,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,,,,,,,,,,,
183,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Norway,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
164,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Panama,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
185,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
191,Poland,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
193,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,San Marino,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,
205,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
209,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Spain,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,5.0,7.0,11.0,7.0,19.0,1.0,78.0,62.0
42,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Sudan,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,2.0
223,Switzerland,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0
237,Taiwan,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Thailand,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Ukraine,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
224,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,United Kingdom,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,19.0
244,United States,,,,,,,,,,,,,,,,1.0,0.0,5.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,6.0,5.0,10.0,8.0,7.0
246,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
