geoid,name,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14
33540,Missoula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
45940,Trenton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27060,Ithaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13780,Binghamton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
35100,New Bern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34820,Myrtle Beach-Conway-North Myrtle Beach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20380,Dunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
35420,New Philadelphia-Dover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10420,Akron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
11060,Altus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25940,Hilton Head Island-Bluffton-Beaufort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
44920,Summit Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12740,Barre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36780,Oshkosh-Neenah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,
6,Albania,,,,,,,,,,,,,,2.0,8.0,2.0,11.0,10.0,5.0,,,,,,,,,,,
4,Algeria,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,11.0,,,,,,,,,,,
8,Andorra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2,Antigua and Barbuda,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Argentina,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,2.0,0.0,12.0,3.0
7,Armenia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,,,,,,,,,,,,,,,,
12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,9.0,13.0,3.0,5.0,3.0,13.0,15.0,16.0,21.0,0.0,72.0,50.0
14,Austria,2.0,0.0,1.0,0.0,6.0,5.0,4.0,3.0,8.0,12.0,14.0,24.0,25.0,27.0,51.0,64.0,56.0,202.0,151.0,,,,,,,,,,,
5,Azerbaijan,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
17,Bahrain,1.0,22.0,10.0,0.0,3.0,5.0,6.0,2.0,0.0,3.0,3.0,5.0,25.0,0.0,10.0,15.0,85.0,0.0,0.0,15.0,,,,,,,,,,
23,Bangladesh,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
29,Belarus,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,15.0,0.0,,,,,,,,,,,,,,
21,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,10.0,27.0,59.0,60.0,31.0,39.0,28.0,47.0,0.0,245.0,130.0
34,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
26,Bolivia,2.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Bosnia and Herzegovina,2.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,
32,Brazil,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,7.0,5.0,6.0,7.0,14.0,99.0,0.0,,,,,,,,,,,,
37,Brunei,1.0,0.0,10.0,0.0,26.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
35,Bulgaria,4.0,0.0,0.0,3.0,0.0,16.0,18.0,,,,,,,,,,,,,,,,,,,,,,,
245,Burkina Faso,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
49,Cameroon,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
39,Canada,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,4.0,3.0,3.0,3.0,4.0,12.0,5.0,10.0,13.0,2.0,29.0,9.0,76.0,5.0
46,Chile,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,5.0,10.0,0.0,20.0,33.0,,,,,,,,,
45,China,6463.0,2055.0,2100.0,1921.0,1777.0,408.0,458.0,473.0,1451.0,21.0,219.0,513.0,412.0,434.0,328.0,428.0,576.0,204.0,125.0,125.0,151.0,153.0,80.0,53.0,37.0,27.0,34.0,11.0,13.0,32.0
51,Colombia,1.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,
54,Costa Rica,1.0,0.0,4.0,4.0,0.0,4.0,9.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
108,Croatia,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,13.0,6.0,,,,,,,,,,,
56,Cuba,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Cyprus,2.0,1.0,3.0,0.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
61,Denmark,,,,,,,,,,,,,,1.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,13.0,0.0,13.0,55.0,172.0,180.0,173.0,187.0,32.0
65,Dominican Republic,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,
66,Ecuador,6.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,
67,Egypt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,34.0,6.0,4.0,1.0,7.0,13.0,29.0
70,Estonia,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,4.0,0.0,63.0,36.0
73,Ethiopia,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,8.0,7.0,10.0,19.0,0.0,96.0,70.0
84,France,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,20.0,19.0,43.0,30.0,61.0,21.0,76.0,138.0,190.0,332.0,177.0,286.0,372.0,510.0,0.0,1388.0,815.0
87,Gabon,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Georgia,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,0.0,1.0,5.0,,,,,,,,,,,,
94,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,2.0,31.0,51.0,29.0,37.0,66.0,220.0,188.0,129.0,241.0,136.0,281.0,451.0,170.0,1597.0,910.0
89,Ghana,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Greece,,,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,22.0,14.0,1.0,27.0,0.0,16.0,10.0,0.0,91.0,38.0,,,,,,,,,,
99,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
100,Guinea,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Guyana,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Honduras,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Hungary,2.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,6.0,11.0,,,,,,,,,,,,,,,,,,,
110,Iceland,,1.0,0.0,2.0,3.0,5.0,15.0,8.0,9.0,7.0,0.0,8.0,11.0,16.0,18.0,31.0,22.0,,,,,,,,,,,,,
113,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,2.0,1.0,3.0,5.0,4.0,13.0,6.0,11.0,9.0,20.0
111,Indonesia,2.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,8.0,7.0,0.0,35.0,27.0,,,,,,,,,,,,,,,,,
116,Iran,2.0,3.0,13.0,10.0,15.0,18.0,34.0,44.0,106.0,143.0,205.0,385.0,523.0,835.0,586.0,591.0,1234.0,1076.0,743.0,595.0,881.0,958.0,1075.0,1289.0,1365.0,,,,,
121,Iraq,1.0,0.0,4.0,2.0,0.0,6.0,6.0,7.0,6.0,3.0,0.0,5.0,14.0,6.0,0.0,11.0,0.0,0.0,30.0,9.0,,,,,,,,,,
68,Ireland,1.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,1.0,2.0,13.0,9.0,0.0,47.0,39.0,,,,,,,,,,,,,,,
117,Israel,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,3.0,0.0,6.0,16.0,10.0,9.0,4.0,28.0,-28.0,21.0,31.0,26.0,,,,,,
118,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,93.0,74.0,93.0,131.0,202.0,233.0,240.0,566.0,342.0,466.0,587.0,769.0,778.0,1247.0,1492.0,1797.0,977.0,2313.0,2651.0,2547.0,3497.0
124,Jamaica,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Japan,10.0,11.0,6.0,7.0,12.0,6.0,10.0,17.0,25.0,12.0,11.0,13.0,19.0,26.0,18.0,9.0,14.0,19.0,20.0,35.0,32.0,55.0,46.0,33.0,28.0,58.0,55.0,56.0,37.0,62.0
126,Jordan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
137,Kazakhstan,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Kenya,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
136,Kuwait,1.0,10.0,15.0,17.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,5.0,3.0,8.0,0.0,24.0,,,,,,,,,,
140,Latvia,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,7.0,9.0,,,,,,,,,,,,,
139,Lebanon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,3.0,6.0,0.0,10.0,0.0,9.0,20.0,0.0,16.0,16.0,,,,,,,
148,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Liechtenstein,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
141,Lithuania,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,
147,Luxembourg,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,12.0,15.0,17.0,,,,,,,,,,
167,Malaysia,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,7.0,14.0,0.0,33.0,10.0,6.0,18.0,12.0,20.0,0.0,48.0,41.0
165,Maldives,4.0,0.0,2.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
163,Malta,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0
162,Mauritania,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Mexico,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,14.0,15.0
152,Moldova,1.0,0.0,2.0,0.0,0.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
158,Monaco,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
154,Mongolia,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
159,Morocco,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0
254,Namibia,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Netherlands,,,1.0,0.0,5.0,4.0,8.0,6.0,14.0,44.0,46.0,60.0,77.0,56.0,61.0,121.0,0.0,303.0,156.0,,,,,,,,,,,
183,New Zealand,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
175,Nigeria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
177,Norway,,,,1.0,0.0,5.0,9.0,4.0,6.0,7.0,24.0,31.0,21.0,39.0,29.0,29.0,195.0,198.0,104.0,294.0,94.0,,,,,,,,,
164,Oman,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,,
190,Pakistan,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,8.0,3.0,22.0,,,,,,,,,,,
192,Panama,,1.0,7.0,3.0,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
185,Paraguay,,1.0,0.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
187,Peru,1.0,0.0,5.0,1.0,4.0,0.0,4.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,
201,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,13.0,16.0,3.0,12.0,47.0
191,Poland,1.0,0.0,4.0,0.0,6.0,5.0,6.0,9.0,18.0,19.0,35.0,,,,,,,,,,,,,,,,,,,
193,Portugal,,,,2.0,0.0,3.0,3.0,5.0,7.0,10.0,0.0,11.0,18.0,0.0,53.0,57.0,,,,,,,,,,,,,,
197,Qatar,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,3.0,6.0,238.0,0.0,58.0,17.0,,,,,,,,,,,,,,,
200,Romania,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,10.0,20.0,4.0,40.0,34.0,,,,,,,,,,,,
203,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,4.0,0.0,3.0,0.0,8.0,17.0,14.0
204,Rwanda,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Saint Lucia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Saint Vincent and the Grenadines,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,San Marino,1.0,0.0,0.0,0.0,7.0,2.0,6.0,5.0,0.0,2.0,13.0,0.0,15.0,11.0,7.0,11.0,0.0,,,,,,,,,,,,,
205,Saudi Arabia,1.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,5.0,1.0,24.0,41.0,17.0,,,,,,,,,,,,,,,,,
210,Senegal,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,
271,Serbia,,,,,,,,,,1.0,0.0,0.0,0.0,4.0,7.0,7.0,16.0,11.0,,,,,,,,,,,,
208,Seychelles,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Singapore,9.0,5.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,9.0,4.0,2.0,2.0,0.0,7.0,13.0,8.0,12.0,0.0,10.0,18.0,0.0,22.0,12.0
143,Slovakia,1.0,0.0,2.0,0.0,4.0,3.0,6.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,
212,Slovenia,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,9.0,0.0,15.0,26.0,32.0,52.0,40.0
209,South Africa,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,7.0,14.0
217,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,17.0,13.0,39.0,36.0,45.0,57.0,37.0,141.0,100.0,173.0,400.0,622.0,582.0,0.0,2955.0,1159.0
42,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0
219,Sudan,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Suriname,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,0.0,5.0,13.0,30.0,25.0,59.0,33.0,46.0,101.0,98.0,196.0,151.0,152.0,71.0
223,Switzerland,,,,,,,,,,,,1.0,0.0,7.0,0.0,10.0,9.0,15.0,14.0,34.0,24.0,100.0,54.0,69.0,37.0,117.0,161.0,0.0,487.0,220.0
237,Taiwan,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0
227,Thailand,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,6.0,11.0,5.0,7.0
232,Togo,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
225,Trinidad and Tobago,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Tunisia,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,9.0,2.0,,,,,,,,,,,,,,,,,,,
235,Turkey,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Ukraine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,
224,United Arab Emirates,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,16.0,0.0,0.0,29.0,0.0,11.0,0.0,0.0
242,United Kingdom,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,3.0,7.0,12.0,5.0,33.0,40.0,55.0,57.0,49.0,79.0,55.0,54.0,147.0,259.0,412.0,489.0,480.0,364.0
244,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,23.0,19.0,33.0,77.0,53.0,166.0,116.0,75.0,188.0,365.0,439.0,633.0,759.0
246,Uruguay,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Venezuela,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,7.0,1.0,8.0,6.0
